(353,1,600,12.7(12),1530,2,0,2021-01-10',1144,'Almacen','4','1','')
(354,1,600,12.7(12),1500,2,0,2021-01-10',1144,'Almacen','3','2','')
(355,1,600,12.7(12),1530,2,0,2021-01-10',1144,'Almacen','3','2','')
(356,1,600,8(20),1565,2,0,2021-01-10',0,'Almacen','3','2','')
(357,1,600,12.7(12),1565,2,0,2021-01-10',1144,'Almacen','3','2','')
(358,1,600,12.7(12),1550,2,0,2021-01-10',1144,'Almacen','3','2','')
(359,1,600,12.7(12),1505,2,0,2021-01-10',1144,'Almacen','3','2','')
(360,1,600,12.7(12),1505,2,0,2021-01-10',1144,'Almacen','3','2','')
(361,1,600,12.7(12),1520,2,0,2021-01-10',1144,'Almacen','3','2','')
(362,1,600,12.7(12),1510,2,0,2021-01-10',1144,'Almacen','3','2','')
(363,1,600,12.7(12),1525,2,0,2021-01-10',1144,'Almacen','3','2','')
(364,1,600,12.7(12),1490,2,0,2021-01-10',1144,'Almacen','3','2','')
(365,1,600,12.7(12),1495,2,0,2021-01-10',1144,'Almacen','2','3','')
(366,1,600,12.7(12),1520,2,0,2021-01-10',1144,'Almacen','2','3','')
(367,1,600,12.7(12),1505,2,0,2021-01-10',1144,'Almacen','2','3','')
(368,1,600,12.7(12),1500,2,0,2021-01-10',1144,'Almacen','2','3','')
(369,1,600,12.7(12),1495,2,0,2021-01-10',1144,'Almacen','2','3','')
(370,1,600,12.7(12),1495,2,0,2021-01-10',1144,'Almacen','2','3','')
(371,1,600,12.7(6),750,2,0,2021-01-10',1144,'Almacen','2','3','')
(372,1,600,12.7(6),740,2,0,2021-01-10',1144,'Almacen','2','3','')
(373,1,600,8(17),1310,2,0,2021-01-10',0,'Almacen','2','3','')
(374,1,530,70,765,2,0,2021-01-10',1057,'Almacen','2','3','')
(375,1,530,90,945,2,0,2021-01-10',1057,'Almacen','2','3','')
(376,1,530,70,775,2,0,2021-01-10',1057,'Almacen','2','3','')
(377,1,530,90,965,2,0,2021-01-10',1057,'Almacen','2','3','')
(378,1,530,70,780,2,0,2021-01-10',1057,'Almacen','2','3','')
(379,1,530,90,980,2,0,2021-01-10',1057,'Almacen','2','3','')
